generation,genome,fitness
46,3.66968,0.864605
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.09012,0.0996231
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,2.9725,-1.18806
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33997,3.21121
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.33887,3.21129
46,3.82363,1.45292
46,3.15594,1.25754
46,3.30856,3.15141
46,3.33887,3.21129
46,3.33887,3.21129
46,3.80027,1.33322
46,3.33887,3.21129
46,3.33887,3.21129
46,2.86551,-0.930328
47,3.33887,3.21129
47,3.33887,3.21129
47,3.45432,2.50492
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,2.9267,-1.23781
47,3.33887,3.21129
47,3.33887,3.21129
47,3.55535,1.42493
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.52624,1.7151
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.79186,1.28843
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.3877,3.06722
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33978,3.21124
47,3.33887,3.21129
47,3.33887,3.21129
47,3.76618,1.1531
47,3.33887,3.21129
47,3.33887,3.21129
47,3.33887,3.21129
47,2.8885,-1.08875
47,3.33887,3.21129
47,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,2.91636,-1.21327
48,3.33887,3.21129
48,2.95901,-1.23053
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.07188,-0.189545
48,2.96202,-1.2231
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.32936,3.20543
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.44454,2.60556
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
48,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.02296,-0.82228
49,3.1758,1.60699
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.11628,0.547313
49,3.08446,0.00745634
49,3.33887,3.21129
49,3.33887,3.21129
49,3.26603,2.86499
49,3.33887,3.21129
49,3.33887,3.21129
49,3.39785,3.00438
49,3.01519,-0.899144
49,2.90447,-1.17011
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.54946,1.48031
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,2.88795,-1.08552
49,3.69508,0.886277
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.03596,-0.678078
49,3.33887,3.21129
49,3.33887,3.21129
49,3.39882,2.99787
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
49,3.33887,3.21129
50,3.33887,3.21129
50,3.28802,3.04214
50,3.83069,1.48672
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.3676,3.1601
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.69508,0.886277
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,2.96238,-1.22213
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.19588,1.94348
50,3.28332,3.0094
50,3.33887,3.21129
50,3.33887,3.21129
50,3.70083,0.897719
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.80719,1.36962
50,3.33887,3.21129
50,3.33887,3.21129
50,3.15082,1.16593
50,3.33887,3.21129
50,2.95923,-1.23002
50,3.33887,3.21129
50,3.30176,3.12136
50,3.33887,3.21129
50,3.47962,2.22996
50,2.95474,-1.23906
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
50,3.33887,3.21129
51,3.33887,3.21129
51,3.12241,0.656031
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33897,3.21129
51,3.4014,2.98009
51,3.33887,3.21129
51,3.36595,3.16573
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.08298,-0.0163132
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.70397,0.904922
51,3.33887,3.21129
51,3.70403,0.905067
51,3.33887,3.21129
51,3.80683,1.3677
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,2.96946,-1.19972
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
51,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.76906,1.16787
52,3.42777,2.76641
52,3.80489,1.35754
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.17156,1.53342
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.80283,1.34671
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.49574,2.0495
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.4684,2.35386
52,3.33887,3.21129
52,3.33887,3.21129
52,3.61677,0.990091
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
52,3.68264,0.869534
52,3.33887,3.21129
52,3.33887,3.21129
52,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.11304,0.490375
53,3.33887,3.21129
53,3.33887,3.21129
53,2.94832,-1.24748
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.01401,-0.910193
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.73346,1.00116
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.80675,1.36729
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.591,1.1376
53,3.42842,2.76057
53,3.03357,-0.705965
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.33887,3.21129
53,3.53103,1.66469
53,3.28152,2.99615
53,3.69119,0.879828
53,3.33887,3.21129
54,3.83449,1.50426
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,2.86091,-0.89365
54,3.35216,3.20017
54,3.33887,3.21129
54,3.70154,0.899302
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,2.87728,-1.01704
54,3.72523,0.969547
54,3.33887,3.21129
54,3.33887,3.21129
54,3.52786,1.69789
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.0092,-0.953533
54,3.66127,0.868621
54,3.3564,3.19201
54,3.33887,3.21129
54,3.33887,3.21129
54,3.6008,1.07506
54,3.33887,3.21129
54,3.33887,3.21129
54,3.71855,0.946455
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.64804,0.886917
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.33887,3.21129
54,3.82254,1.44759
54,3.33887,3.21129
54,3.23454,2.51103
54,3.33887,3.21129
55,3.2337,2.50013
55,3.19981,2.00651
55,3.33887,3.21129
55,2.9328,-1.24637
55,3.33887,3.21129
55,3.75873,1.11565
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.39062,3.05018
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.51413,1.84548
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,2.87204,-0.979808
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.25777,2.78304
55,3.33887,3.21129
55,3.33887,3.21129
55,2.89619,-1.13114
55,3.59078,1.13912
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.64778,0.887426
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
55,3.02242,-0.827844
55,3.33887,3.21129
55,3.33887,3.21129
55,2.94191,-1.25067
55,3.33887,3.21129
55,3.8091,1.37954
55,3.77039,1.17476
55,2.85198,-0.818134
55,3.33887,3.21129
55,3.33887,3.21129
55,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.10574,0.363307
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.35844,3.18729
56,3.0156,-0.895316
56,3.33887,3.21129
56,3.33887,3.21129
56,3.57703,1.2396
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.7573,1.10859
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.45522,2.49548
56,3.33887,3.21129
56,2.86505,-0.926719
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.5039,1.9584
56,3.33887,3.21129
56,3.33887,3.21129
56,3.1772,1.63116
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
56,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.61639,0.99183
57,3.74784,1.06355
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.22509,2.3843
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,2.85421,-0.837509
57,3.33887,3.21129
57,3.28731,3.03736
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.54617,1.51204
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.32999,3.20618
57,3.33887,3.21129
57,3.57624,1.24579
57,3.33887,3.21129
57,3.33887,3.21129
57,2.98945,-1.1012
57,3.33887,3.21129
57,3.71339,0.930275
57,3.33887,3.21129
57,3.44674,2.58325
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.39398,3.02953
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,3.33887,3.21129
57,2.96765,-1.20605
57,3.33887,3.21129
57,3.33887,3.21129
57,3.27786,2.96783
57,3.32869,3.20457
58,3.33887,3.21129
58,3.01649,-0.886781
58,3.25341,2.73655
58,3.33887,3.21129
58,3.69724,0.89031
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.54617,1.51204
58,3.33887,3.21129
58,3.33887,3.21129
58,2.86702,-0.942093
58,3.76772,1.16099
58,3.05597,-0.420942
58,3.32999,3.20618
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.68864,0.876198
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.65613,0.873964
58,3.33887,3.21129
58,3.33887,3.21129
58,2.98762,-1.1124
58,3.33887,3.21129
58,3.33887,3.21129
58,3.11173,0.467474
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.12082,0.627629
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.33887,3.21129
58,3.26372,2.84281
58,3.33887,3.21129
58,3.33887,3.21129
58,3.39574,3.01825
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.12897,0.773142
59,3.33887,3.21129
59,3.33887,3.21129
59,3.79455,1.3028
59,3.70035,0.896679
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.49198,2.09163
59,3.33887,3.21129
59,3.53947,1.57831
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.58394,1.18734
59,3.33887,3.21129
59,3.48471,2.17306
59,3.12442,0.6917
59,2.89872,-1.14376
59,3.81624,1.41616
59,3.33887,3.21129
59,3.11217,0.475101
59,3.15657,1.26875
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,2.86297,-0.910288
59,3.33887,3.21129
59,3.33887,3.21129
59,3.03311,-0.711241
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.62216,0.966258
59,3.33887,3.21129
59,3.33887,3.21129
59,3.33887,3.21129
59,3.80962,1.38225
59,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,2.96541,-1.21333
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,2.94971,-1.2461
60,3.33887,3.21129
60,3.34906,3.20473
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.06079,-0.353129
60,3.93841,1.69457
60,3.48471,2.17306
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.37435,3.13384
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.16766,1.46533
60,3.33887,3.21129
60,3.69593,0.887813
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.33887,3.21129
60,3.48471,2.17306
60,3.33887,3.21129
60,2.99465,-1.06709
60,2.91489,-1.2088
60,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.34906,3.20473
61,3.33887,3.21129
61,3.33887,3.21129
61,3.55056,1.46984
61,3.26197,2.82569
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.37424,3.13428
61,3.33887,3.21129
61,3.33887,3.21129
61,3.28055,2.98876
61,3.42594,2.78292
61,3.33887,3.21129
61,2.87021,-0.966288
61,3.33887,3.21129
61,3.17611,1.61244
61,3.59625,1.10316
61,3.33887,3.21129
61,3.33887,3.21129
61,3.36969,3.1525
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.16165,1.35912
61,3.21083,2.17751
61,3.33887,3.21129
61,3.12552,0.711345
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.25845,2.79005
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,2.93829,-1.25019
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.33887,3.21129
61,3.73697,1.0156
61,3.51854,1.79749
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.64849,0.886053
62,3.33887,3.21129
62,3.33887,3.21129
62,3.63355,0.924167
62,3.33887,3.21129
62,2.86982,-0.963343
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.38651,3.07392
62,3.13407,0.864738
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.10124,0.286068
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.1754,1.60013
62,3.33887,3.21129
62,3.26831,2.88612
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.47022,2.33396
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
62,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,2.86284,-0.909212
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.81225,1.39581
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,2.95789,-1.23301
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.67125,0.864495
63,3.33887,3.21129
63,3.33887,3.21129
63,3.29508,3.08593
63,3.23745,2.54829
63,3.33887,3.21129
63,3.33887,3.21129
63,3.28004,2.98487
63,3.33887,3.21129
63,3.47295,2.30385
63,3.65674,0.873219
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33645,3.2109
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
63,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.49302,2.08004
64,3.33887,3.21129
64,3.33887,3.21129
64,3.57369,1.26612
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.42611,2.78139
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.22576,2.39357
64,3.33887,3.21129
64,3.14821,1.1191
64,2.89676,-1.13404
64,3.33887,3.21129
64,3.7226,0.960187
64,3.33887,3.21129
64,3.33887,3.21129
64,3.7092,0.918319
64,3.33153,3.2078
64,2.98957,-1.10042
64,3.83258,1.49553
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
64,3.27789,2.9681
64,3.33887,3.21129
64,3.33887,3.21129
64,3.33887,3.21129
65,3.33887,3.21129
65,2.84311,-0.738388
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,2.88691,-1.07931
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.22014,2.31458
65,3.33887,3.21129
65,3.74205,1.03744
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.15784,1.29153
65,3.33887,3.21129
65,3.33887,3.21129
65,3.47765,2.25183
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.32073,3.18993
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.36692,3.16243
65,3.33887,3.21129
65,3.33887,3.21129
65,3.60542,1.04831
65,3.33887,3.21129
65,3.33887,3.21129
65,3.14828,1.12032
65,3.25775,2.78283
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.33887,3.21129
65,3.0773,-0.106109
65,3.28054,2.98869
66,3.33887,3.21129
66,3.46214,2.42177
66,3.33887,3.21129
66,3.71717,0.941973
66,3.33887,3.21129
66,3.33887,3.21129
66,3.74811,1.06478
66,3.73551,1.00954
66,3.33887,3.21129
66,3.44734,2.57713
66,3.33887,3.21129
66,3.33887,3.21129
66,3.37713,3.12153
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.16453,1.41023
66,3.33887,3.21129
66,3.083,-0.0159487
66,3.33887,3.21129
66,3.07865,-0.0850291
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.06825,-0.244206
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.81055,1.38704
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.33887,3.21129
66,3.60542,1.04831
66,2.94649,-1.24892
66,3.33887,3.21129
66,3.33887,3.21129
66,3.26823,2.88542
66,3.60542,1.04831
66,3.33887,3.21129
66,3.29688,3.09609
66,3.33887,3.21129
66,3.63032,0.934976
66,3.33887,3.21129
66,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.3533,3.19818
67,3.33887,3.21129
67,2.93135,-1.24474
67,3.33887,3.21129
67,3.01765,-0.875606
67,3.49155,2.09653
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.20359,2.06628
67,3.33887,3.21129
67,3.33461,3.21011
67,3.75135,1.07993
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.29653,3.09415
67,3.80358,1.35065
67,3.33887,3.21129
67,3.74989,1.07309
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,2.96282,-1.22093
67,3.33887,3.21129
67,3.69572,0.887426
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
67,3.33887,3.21129
68,3.53248,1.64964
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.63989,0.905635
68,3.33887,3.21129
68,3.56489,1.33963
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.7735,1.19095
68,3.33887,3.21129
68,3.04543,-0.561328
68,3.33887,3.21129
68,3.39602,3.01642
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.58755,1.16145
68,2.92365,-1.23188
68,3.33887,3.21129
68,3.33887,3.21129
68,3.32612,3.20075
68,3.33887,3.21129
68,3.17005,1.50706
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
68,3.2492,2.68957
68,3.33887,3.21129
68,3.33887,3.21129
68,3.33887,3.21129
69,3.33887,3.21129
69,3.51577,1.82765
69,3.33887,3.21129
69,3.33887,3.21129
69,3.21071,2.17575
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.09996,0.264403
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.33887,3.21129
69,3.78994,1.27816
69,3.33887,3.21129
69,3.33887,3.21129
69,3.17263,1.55209
69,3.33887,3.21129
69,2.92555,-1.23571
69,3.33887,3.21129
69,3.33887,3.21129
